# conv1 output: 24x24x6
# Format: channel, y, x, value
2, 4, 19, 29
2, 4, 20, 44
2, 4, 21, 0
2, 4, 22, 0
2, 4, 23, 0
2, 5, 0, 0
2, 5, 1, 0
2, 5, 2, 0
2, 5, 3, 0
2, 5, 4, 0
2, 5, 5, 0
2, 5, 6, 0
2, 5, 7, 19
2, 5, 8, 1
2, 5, 9, 66
2, 5, 10, 105
2, 5, 11, 36
2, 5, 12, 0
2, 5, 13, 0
2, 5, 14, 0
2, 5, 15, 0
2, 5, 16, 0
2, 5, 17, 0
2, 5, 18, 4
2, 5, 19, 59
2, 5, 20, 55
2, 5, 21, 0
2, 5, 22, 0
2, 5, 23, 0
2, 6, 0, 0
2, 6, 1, 0
2, 6, 2, 0
2, 6, 3, 0
2, 6, 4, 0
2, 6, 5, 0
2, 6, 6, 5
2, 6, 7, 23
2, 6, 8, 41
2, 6, 9, 110
2, 6, 10, 90
2, 6, 11, 13
2, 6, 12, 0
2, 6, 13, 0
2, 6, 14, 0
2, 6, 15, 0
2, 6, 16, 10
2, 6, 17, 0
2, 6, 18, 16
2, 6, 19, 94
2, 6, 20, 70
2, 6, 21, 0
2, 6, 22, 0
2, 6, 23, 0
2, 7, 0, 0
2, 7, 1, 0
2, 7, 2, 0
2, 7, 3, 0
2, 7, 4, 0
2, 7, 5, 0
2, 7, 6, 14
2, 7, 7, 32
2, 7, 8, 83
2, 7, 9, 127
2, 7, 10, 51
2, 7, 11, 2
2, 7, 12, 0
2, 7, 13, 0
2, 7, 14, 0
2, 7, 15, 0
2, 7, 16, 17
2, 7, 17, 0
2, 7, 18, 44
2, 7, 19, 116
2, 7, 20, 69
2, 7, 21, 0
2, 7, 22, 0
2, 7, 23, 0
2, 8, 0, 0
2, 8, 1, 0
2, 8, 2, 0
2, 8, 3, 0
2, 8, 4, 0
2, 8, 5, 4
2, 8, 6, 21
2, 8, 7, 60
2, 8, 8, 127
2, 8, 9, 96
2, 8, 10, 15
2, 8, 11, 0
2, 8, 12, 0
2, 8, 13, 0
2, 8, 14, 0
2, 8, 15, 0
2, 8, 16, 30
2, 8, 17, 11
2, 8, 18, 91
2, 8, 19, 125
2, 8, 20, 55
2, 8, 21, 0
2, 8, 22, 0
2, 8, 23, 0
2, 9, 0, 0
2, 9, 1, 0
2, 9, 2, 0
2, 9, 3, 0
2, 9, 4, 0
2, 9, 5, 24
2, 9, 6, 27
2, 9, 7, 105
2, 9, 8, 127
2, 9, 9, 50
2, 9, 10, 1
2, 9, 11, 0
2, 9, 12, 0
2, 9, 13, 0
2, 9, 14, 0
2, 9, 15, 7
2, 9, 16, 29
2, 9, 17, 46
2, 9, 18, 127
2, 9, 19, 122
2, 9, 20, 29
2, 9, 21, 0
2, 9, 22, 0
2, 9, 23, 0
2, 10, 0, 0
2, 10, 1, 0
2, 10, 2, 0
2, 10, 3, 0
2, 10, 4, 19
2, 10, 5, 25
2, 10, 6, 42
2, 10, 7, 127
2, 10, 8, 107
2, 10, 9, 13
2, 10, 10, 0
2, 10, 11, 0
2, 10, 12, 0
2, 10, 13, 0
2, 10, 14, 0
2, 10, 15, 19
2, 10, 16, 34
2, 10, 17, 83
2, 10, 18, 127
2, 10, 19, 102
2, 10, 20, 9
2, 10, 21, 0
2, 10, 22, 0
2, 10, 23, 0
2, 11, 0, 0
2, 11, 1, 0
2, 11, 2, 0
2, 11, 3, 0
2, 11, 4, 20
2, 11, 5, 34
2, 11, 6, 49
2, 11, 7, 127
2, 11, 8, 82
2, 11, 9, 1
2, 11, 10, 0
2, 11, 11, 0
2, 11, 12, 0
2, 11, 13, 0
2, 11, 14, 3
2, 11, 15, 21
2, 11, 16, 42
2, 11, 17, 118
2, 11, 18, 127
2, 11, 19, 66
2, 11, 20, 0
2, 11, 21, 0
2, 11, 22, 0
2, 11, 23, 0
2, 12, 0, 0
2, 12, 1, 0
2, 12, 2, 0
2, 12, 3, 11
2, 12, 4, 30
2, 12, 5, 0
2, 12, 6, 48
2, 12, 7, 90
2, 12, 8, 46
2, 12, 9, 0
2, 12, 10, 0
2, 12, 11, 0
2, 12, 12, 0
2, 12, 13, 0
2, 12, 14, 10
2, 12, 15, 40
2, 12, 16, 67
2, 12, 17, 127
2, 12, 18, 124
2, 12, 19, 40
2, 12, 20, 0
2, 12, 21, 0
2, 12, 22, 0
2, 12, 23, 0
2, 13, 0, 0
2, 13, 1, 0
2, 13, 2, 0
2, 13, 3, 33
2, 13, 4, 38
2, 13, 5, 20
2, 13, 6, 31
2, 13, 7, 49
2, 13, 8, 23
2, 13, 9, 0
2, 13, 10, 0
2, 13, 11, 0
2, 13, 12, 0
2, 13, 13, 12
2, 13, 14, 50
2, 13, 15, 82
2, 13, 16, 97
2, 13, 17, 127
2, 13, 18, 112
2, 13, 19, 21
2, 13, 20, 0
2, 13, 21, 0
2, 13, 22, 0
2, 13, 23, 0
2, 14, 0, 0
2, 14, 1, 0
2, 14, 2, 0
2, 14, 3, 26
2, 14, 4, 48
2, 14, 5, 40
2, 14, 6, 67
2, 14, 7, 75
2, 14, 8, 61
2, 14, 9, 52
2, 14, 10, 53
2, 14, 11, 55
2, 14, 12, 43
2, 14, 13, 67
2, 14, 14, 69
2, 14, 15, 88
2, 14, 16, 122
2, 14, 17, 127
2, 14, 18, 99
2, 14, 19, 6
2, 14, 20, 0
2, 14, 21, 0
2, 14, 22, 0
2, 14, 23, 0
2, 15, 0, 0
2, 15, 1, 0
2, 15, 2, 0
2, 15, 3, 19
2, 15, 4, 34
2, 15, 5, 44
2, 15, 6, 60
2, 15, 7, 71
2, 15, 8, 61
2, 15, 9, 47
2, 15, 10, 48
2, 15, 11, 51
2, 15, 12, 55
2, 15, 13, 78
2, 15, 14, 79
2, 15, 15, 87
2, 15, 16, 112
2, 15, 17, 127
2, 15, 18, 91
2, 15, 19, 0
2, 15, 20, 0
2, 15, 21, 0
2, 15, 22, 0
2, 15, 23, 0
2, 16, 0, 0
2, 16, 1, 0
2, 16, 2, 0
2, 16, 3, 5
2, 16, 4, 33
2, 16, 5, 52
2, 16, 6, 69
2, 16, 7, 95
2, 16, 8, 99
2, 16, 9, 95
2, 16, 10, 96
2, 16, 11, 97
2, 16, 12, 100
2, 16, 13, 105
2, 16, 14, 97
2, 16, 15, 91
2, 16, 16, 111
2, 16, 17, 127
2, 16, 18, 81
2, 16, 19, 0
2, 16, 20, 0
2, 16, 21, 0
2, 16, 22, 0
2, 16, 23, 0
2, 17, 0, 0
2, 17, 1, 0
2, 17, 2, 0
2, 17, 3, 0
2, 17, 4, 3
2, 17, 5, 24
2, 17, 6, 44
2, 17, 7, 63
2, 17, 8, 84
2, 17, 9, 94
2, 17, 10, 85
2, 17, 11, 84
2, 17, 12, 85
2, 17, 13, 77
2, 17, 14, 80
2, 17, 15, 71
2, 17, 16, 110
2, 17, 17, 127
2, 17, 18, 75
2, 17, 19, 0
2, 17, 20, 0
2, 17, 21, 0
2, 17, 22, 0
2, 17, 23, 0
2, 18, 0, 0
2, 18, 1, 0
2, 18, 2, 0
2, 18, 3, 0
2, 18, 4, 0
2, 18, 5, 0
2, 18, 6, 0
2, 18, 7, 1
2, 18, 8, 7
2, 18, 9, 12
2, 18, 10, 6
2, 18, 11, 2
2, 18, 12, 13
2, 18, 13, 32
2, 18, 14, 43
2, 18, 15, 51
2, 18, 16, 103
2, 18, 17, 127
2, 18, 18, 78
2, 18, 19, 0
2, 18, 20, 0
2, 18, 21, 0
2, 18, 22, 0
2, 18, 23, 0
2, 19, 0, 0
2, 19, 1, 0
2, 19, 2, 0
2, 19, 3, 0
2, 19, 4, 0
2, 19, 5, 0
2, 19, 6, 0
2, 19, 7, 0
2, 19, 8, 0
2, 19, 9, 0
2, 19, 10, 0
2, 19, 11, 0
2, 19, 12, 0
2, 19, 13, 26
2, 19, 14, 49
2, 19, 15, 50
2, 19, 16, 122
2, 19, 17, 127
2, 19, 18, 63
2, 19, 19, 0
2, 19, 20, 0
2, 19, 21, 0
2, 19, 22, 0
2, 19, 23, 0
2, 20, 0, 0
2, 20, 1, 0
2, 20, 2, 0
2, 20, 3, 0
2, 20, 4, 0
2, 20, 5, 0
2, 20, 6, 0
2, 20, 7, 0
2, 20, 8, 0
2, 20, 9, 0
2, 20, 10, 0
2, 20, 11, 0
2, 20, 12, 3
2, 20, 13, 44
2, 20, 14, 59
2, 20, 15, 65
2, 20, 16, 127
2, 20, 17, 113
2, 20, 18, 35
2, 20, 19, 0
2, 20, 20, 0
2, 20, 21, 0
2, 20, 22, 0
2, 20, 23, 0
2, 21, 0, 0
2, 21, 1, 0
2, 21, 2, 0
2, 21, 3, 0
2, 21, 4, 0
2, 21, 5, 0
2, 21, 6, 0
2, 21, 7, 0
2, 21, 8, 0
2, 21, 9, 0
2, 21, 10, 0
2, 21, 11, 0
2, 21, 12, 17
2, 21, 13, 44
2, 21, 14, 63
2, 21, 15, 66
2, 21, 16, 119
2, 21, 17, 77
2, 21, 18, 11
2, 21, 19, 0
2, 21, 20, 0
2, 21, 21, 0
2, 21, 22, 0
2, 21, 23, 0
2, 22, 0, 0
2, 22, 1, 0
2, 22, 2, 0
2, 22, 3, 0
2, 22, 4, 0
2, 22, 5, 0
2, 22, 6, 0
2, 22, 7, 0
2, 22, 8, 0
2, 22, 9, 0
2, 22, 10, 0
2, 22, 11, 0
2, 22, 12, 13
2, 22, 13, 43
2, 22, 14, 49
2, 22, 15, 71
2, 22, 16, 80
2, 22, 17, 34
2, 22, 18, 2
2, 22, 19, 0
2, 22, 20, 0
2, 22, 21, 0
2, 22, 22, 0
2, 22, 23, 0
2, 23, 0, 0
2, 23, 1, 0
2, 23, 2, 0
2, 23, 3, 0
2, 23, 4, 0
2, 23, 5, 0
2, 23, 6, 0
2, 23, 7, 0
2, 23, 8, 0
2, 23, 9, 0
2, 23, 10, 0
2, 23, 11, 0
2, 23, 12, 23
2, 23, 13, 25
2, 23, 14, 37
2, 23, 15, 47
2, 23, 16, 30
2, 23, 17, 7
2, 23, 18, 0
2, 23, 19, 0
2, 23, 20, 0
2, 23, 21, 0
2, 23, 22, 0
2, 23, 23, 0
3, 0, 0, 0
3, 0, 1, 0
3, 0, 2, 0
3, 0, 3, 0
3, 0, 4, 0
3, 0, 5, 0
3, 0, 6, 0
3, 0, 7, 0
3, 0, 8, 0
3, 0, 9, 0
3, 0, 10, 0
3, 0, 11, 0
3, 0, 12, 0
3, 0, 13, 0
3, 0, 14, 0
3, 0, 15, 0
3, 0, 16, 0
3, 0, 17, 0
3, 0, 18, 0
3, 0, 19, 0
3, 0, 20, 0
3, 0, 21, 0
3, 0, 22, 0
3, 0, 23, 0
3, 1, 0, 0
3, 1, 1, 0
3, 1, 2, 0
3, 1, 3, 0
3, 1, 4, 0
3, 1, 5, 0
3, 1, 6, 0
3, 1, 7, 0
3, 1, 8, 0
3, 1, 9, 3
3, 1, 10, 0
3, 1, 11, 0
3, 1, 12, 0
3, 1, 13, 0
3, 1, 14, 0
3, 1, 15, 0
3, 1, 16, 0
3, 1, 17, 0
3, 1, 18, 1
3, 1, 19, 0
3, 1, 20, 0
3, 1, 21, 0
3, 1, 22, 0
3, 1, 23, 0
3, 2, 0, 0
3, 2, 1, 0
3, 2, 2, 0
3, 2, 3, 0
3, 2, 4, 0
3, 2, 5, 0
3, 2, 6, 0
3, 2, 7, 0
3, 2, 8, 0
3, 2, 9, 2
3, 2, 10, 0
3, 2, 11, 0
3, 2, 12, 0
3, 2, 13, 0
3, 2, 14, 0
3, 2, 15, 0
3, 2, 16, 0
3, 2, 17, 0
3, 2, 18, 0
3, 2, 19, 0
3, 2, 20, 0
3, 2, 21, 0
3, 2, 22, 0
3, 2, 23, 0
3, 3, 0, 0
3, 3, 1, 0
3, 3, 2, 0
3, 3, 3, 0
3, 3, 4, 0
3, 3, 5, 0
3, 3, 6, 0
3, 3, 7, 4
3, 3, 8, 0
3, 3, 9, 8
3, 3, 10, 0
3, 3, 11, 0
3, 3, 12, 0
3, 3, 13, 0
3, 3, 14, 0
3, 3, 15, 7
3, 3, 16, 0
3, 3, 17, 0
3, 3, 18, 0
3, 3, 19, 0
3, 3, 20, 0
3, 3, 21, 0
3, 3, 22, 0
3, 3, 23, 0
3, 4, 0, 0
3, 4, 1, 0
3, 4, 2, 0
3, 4, 3, 0
3, 4, 4, 0
3, 4, 5, 0
3, 4, 6, 1
3, 4, 7, 32
3, 4, 8, 14
3, 4, 9, 25
3, 4, 10, 0
3, 4, 11, 0
3, 4, 12, 0
3, 4, 13, 0
3, 4, 14, 0
3, 4, 15, 25
3, 4, 16, 13
3, 4, 17, 0
3, 4, 18, 26
3, 4, 19, 0
3, 4, 20, 0
3, 4, 21, 0
3, 4, 22, 0
3, 4, 23, 0
3, 5, 0, 0
3, 5, 1, 0
3, 5, 2, 0
3, 5, 3, 0
3, 5, 4, 0
3, 5, 5, 0
3, 5, 6, 5
3, 5, 7, 54
3, 5, 8, 32
3, 5, 9, 8
3, 5, 10, 0
3, 5, 11, 0
3, 5, 12, 0
3, 5, 13, 0
3, 5, 14, 0
3, 5, 15, 16
3, 5, 16, 24
3, 5, 17, 0
3, 5, 18, 40
3, 5, 19, 0
3, 5, 20, 0
3, 5, 21, 0
3, 5, 22, 0
3, 5, 23, 0
3, 6, 0, 0
3, 6, 1, 0
3, 6, 2, 0
3, 6, 3, 0
3, 6, 4, 0
3, 6, 5, 0
3, 6, 6, 35
3, 6, 7, 64
3, 6, 8, 11
3, 6, 9, 9
3, 6, 10, 6
3, 6, 11, 0
3, 6, 12, 0
3, 6, 13, 0
3, 6, 14, 0
3, 6, 15, 9
3, 6, 16, 26
3, 6, 17, 4
3, 6, 18, 28
3, 6, 19, 0
3, 6, 20, 0
3, 6, 21, 0
3, 6, 22, 0
3, 6, 23, 0
3, 7, 0, 0
3, 7, 1, 0
3, 7, 2, 0
3, 7, 3, 0
3, 7, 4, 0
3, 7, 5, 8
3, 7, 6, 57
3, 7, 7, 38
3, 7, 8, 12
3, 7, 9, 16
3, 7, 10, 0
3, 7, 11, 0
3, 7, 12, 0
3, 7, 13, 0
3, 7, 14, 0
3, 7, 15, 13
3, 7, 16, 41
3, 7, 17, 22
3, 7, 18, 24
3, 7, 19, 0
3, 7, 20, 0
3, 7, 21, 0
3, 7, 22, 0
3, 7, 23, 0
3, 8, 0, 0
3, 8, 1, 0
3, 8, 2, 0
3, 8, 3, 0
3, 8, 4, 0
3, 8, 5, 41
3, 8, 6, 44
3, 8, 7, 24
3, 8, 8, 14
3, 8, 9, 0
3, 8, 10, 0
3, 8, 11, 0
3, 8, 12, 0
3, 8, 13, 0
3, 8, 14, 0
3, 8, 15, 19
3, 8, 16, 60
3, 8, 17, 35
3, 8, 18, 25
3, 8, 19, 0
3, 8, 20, 0
3, 8, 21, 0
3, 8, 22, 0
3, 8, 23, 0
3, 9, 0, 0
3, 9, 1, 0
3, 9, 2, 0
3, 9, 3, 0
3, 9, 4, 18
3, 9, 5, 55
3, 9, 6, 45
3, 9, 7, 21
3, 9, 8, 0
3, 9, 9, 0
3, 9, 10, 0
3, 9, 11, 0
3, 9, 12, 0
3, 9, 13, 0
3, 9, 14, 0
3, 9, 15, 32
3, 9, 16, 64
3, 9, 17, 36
3, 9, 18, 19
3, 9, 19, 0
3, 9, 20, 0
3, 9, 21, 0
3, 9, 22, 0
3, 9, 23, 0
3, 10, 0, 0
3, 10, 1, 0
3, 10, 2, 0
3, 10, 3, 18
3, 10, 4, 39
3, 10, 5, 52
3, 10, 6, 52
3, 10, 7, 9
3, 10, 8, 0
3, 10, 9, 0
3, 10, 10, 0
3, 10, 11, 0
3, 10, 12, 0
3, 10, 13, 0
3, 10, 14, 18
3, 10, 15, 47
3, 10, 16, 46
3, 10, 17, 39
3, 10, 18, 5
3, 10, 19, 0
3, 10, 20, 0
3, 10, 21, 0
3, 10, 22, 0
3, 10, 23, 0
3, 11, 0, 0
3, 11, 1, 0
3, 11, 2, 1
3, 11, 3, 43
3, 11, 4, 45
3, 11, 5, 27
3, 11, 6, 49
3, 11, 7, 3
3, 11, 8, 0
3, 11, 9, 0
3, 11, 10, 0
3, 11, 11, 0
3, 11, 12, 0
3, 11, 13, 6
3, 11, 14, 27
3, 11, 15, 55
3, 11, 16, 46
3, 11, 17, 25
3, 11, 18, 0
3, 11, 19, 0
3, 11, 20, 0
3, 11, 21, 0
3, 11, 22, 0
3, 11, 23, 0
3, 12, 0, 0
3, 12, 1, 0
3, 12, 2, 4
3, 12, 3, 58
3, 12, 4, 37
3, 12, 5, 0
3, 12, 6, 26
3, 12, 7, 0
3, 12, 8, 0
3, 12, 9, 0
3, 12, 10, 0
3, 12, 11, 0
3, 12, 12, 0
3, 12, 13, 0
3, 12, 14, 26
3, 12, 15, 37
3, 12, 16, 25
3, 12, 17, 9
3, 12, 18, 0
3, 12, 19, 0
3, 12, 20, 0
3, 12, 21, 0
3, 12, 22, 0
3, 12, 23, 0
3, 13, 0, 0
3, 13, 1, 0
3, 13, 2, 2
3, 13, 3, 61
3, 13, 4, 59
3, 13, 5, 7
3, 13, 6, 0
3, 13, 7, 0
3, 13, 8, 0
3, 13, 9, 0
3, 13, 10, 0
3, 13, 11, 0
3, 13, 12, 0
3, 13, 13, 0
3, 13, 14, 6
3, 13, 15, 9
3, 13, 16, 27
3, 13, 17, 0
3, 13, 18, 0
3, 13, 19, 0
3, 13, 20, 0
3, 13, 21, 0
3, 13, 22, 0
3, 13, 23, 0
3, 14, 0, 0
3, 14, 1, 0
3, 14, 2, 0
3, 14, 3, 49
3, 14, 4, 86
3, 14, 5, 76
3, 14, 6, 63
3, 14, 7, 14
3, 14, 8, 0
3, 14, 9, 0
3, 14, 10, 0
3, 14, 11, 12
3, 14, 12, 9
3, 14, 13, 21
3, 14, 14, 42
3, 14, 15, 45
3, 14, 16, 47
3, 14, 17, 0
3, 14, 18, 0
3, 14, 19, 0
3, 14, 20, 0
3, 14, 21, 0
3, 14, 22, 0
3, 14, 23, 0
3, 15, 0, 0
3, 15, 1, 0
3, 15, 2, 0
3, 15, 3, 21
3, 15, 4, 61
3, 15, 5, 95
3, 15, 6, 114
3, 15, 7, 114
3, 15, 8, 110
3, 15, 9, 109
3, 15, 10, 110
3, 15, 11, 116
3, 15, 12, 119
3, 15, 13, 114
3, 15, 14, 111
3, 15, 15, 60
3, 15, 16, 34
3, 15, 17, 0
3, 15, 18, 0
3, 15, 19, 0
3, 15, 20, 0
3, 15, 21, 0
3, 15, 22, 0
3, 15, 23, 0
3, 16, 0, 0
3, 16, 1, 0
3, 16, 2, 0
3, 16, 3, 2
3, 16, 4, 15
3, 16, 5, 37
3, 16, 6, 57
3, 16, 7, 65
3, 16, 8, 76
3, 16, 9, 89
3, 16, 10, 82
3, 16, 11, 75
3, 16, 12, 95
3, 16, 13, 84
3, 16, 14, 74
3, 16, 15, 33
3, 16, 16, 18
3, 16, 17, 0
3, 16, 18, 0
3, 16, 19, 0
3, 16, 20, 0
3, 16, 21, 0
3, 16, 22, 0
3, 16, 23, 0
3, 17, 0, 0
3, 17, 1, 0
3, 17, 2, 0
3, 17, 3, 0
3, 17, 4, 0
3, 17, 5, 2
3, 17, 6, 4
3, 17, 7, 0
3, 17, 8, 0
3, 17, 9, 0
3, 17, 10, 0
3, 17, 11, 0
3, 17, 12, 2
3, 17, 13, 12
3, 17, 14, 28
3, 17, 15, 19
3, 17, 16, 18
3, 17, 17, 0
3, 17, 18, 0
3, 17, 19, 0
3, 17, 20, 0
3, 17, 21, 0
3, 17, 22, 0
3, 17, 23, 0
3, 18, 0, 0
3, 18, 1, 0
3, 18, 2, 0
3, 18, 3, 0
3, 18, 4, 0
3, 18, 5, 0
3, 18, 6, 0
3, 18, 7, 0
3, 18, 8, 0
3, 18, 9, 0
3, 18, 10, 0
3, 18, 11, 0
3, 18, 12, 14
3, 18, 13, 40
3, 18, 14, 58
3, 18, 15, 36
3, 18, 16, 24
3, 18, 17, 0
3, 18, 18, 0
3, 18, 19, 0
3, 18, 20, 0
3, 18, 21, 0
3, 18, 22, 0
3, 18, 23, 0
3, 19, 0, 0
3, 19, 1, 0
3, 19, 2, 0
3, 19, 3, 0
3, 19, 4, 0
3, 19, 5, 0
3, 19, 6, 0
3, 19, 7, 0
3, 19, 8, 0
3, 19, 9, 0
3, 19, 10, 0
3, 19, 11, 0
3, 19, 12, 17
3, 19, 13, 37
3, 19, 14, 72
3, 19, 15, 51
3, 19, 16, 12
3, 19, 17, 0
3, 19, 18, 0
3, 19, 19, 0
3, 19, 20, 0
3, 19, 21, 0
3, 19, 22, 0
3, 19, 23, 0
3, 20, 0, 0
3, 20, 1, 0
3, 20, 2, 0
3, 20, 3, 0
3, 20, 4, 0
3, 20, 5, 0
3, 20, 6, 0
3, 20, 7, 0
3, 20, 8, 0
3, 20, 9, 0
3, 20, 10, 0
3, 20, 11, 0
3, 20, 12, 25
3, 20, 13, 55
3, 20, 14, 97
3, 20, 15, 54
3, 20, 16, 9
3, 20, 17, 0
3, 20, 18, 0
3, 20, 19, 0
3, 20, 20, 0
3, 20, 21, 0
3, 20, 22, 0
3, 20, 23, 0
3, 21, 0, 0
3, 21, 1, 0
3, 21, 2, 0
3, 21, 3, 0
3, 21, 4, 0
3, 21, 5, 0
3, 21, 6, 0
3, 21, 7, 0
3, 21, 8, 0
3, 21, 9, 0
3, 21, 10, 0
3, 21, 11, 0
3, 21, 12, 58
3, 21, 13, 81
3, 21, 14, 81
3, 21, 15, 57
3, 21, 16, 39
3, 21, 17, 3
3, 21, 18, 0
3, 21, 19, 0
3, 21, 20, 0
3, 21, 21, 0
3, 21, 22, 0
3, 21, 23, 0
3, 22, 0, 0
3, 22, 1, 0
3, 22, 2, 0
3, 22, 3, 0
3, 22, 4, 0
3, 22, 5, 0
3, 22, 6, 0
3, 22, 7, 0
3, 22, 8, 0
3, 22, 9, 0
3, 22, 10, 0
3, 22, 11, 0
3, 22, 12, 52
3, 22, 13, 53
3, 22, 14, 43
3, 22, 15, 62
3, 22, 16, 15
3, 22, 17, 0
3, 22, 18, 0
3, 22, 19, 0
3, 22, 20, 0
3, 22, 21, 0
3, 22, 22, 0
3, 22, 23, 0
3, 23, 0, 0
3, 23, 1, 0
3, 23, 2, 0
3, 23, 3, 0
3, 23, 4, 0
3, 23, 5, 0
3, 23, 6, 0
3, 23, 7, 0
3, 23, 8, 0
3, 23, 9, 0
3, 23, 10, 0
3, 23, 11, 0
3, 23, 12, 14
3, 23, 13, 11
3, 23, 14, 12
3, 23, 15, 13
3, 23, 16, 0
3, 23, 17, 0
3, 23, 18, 0
3, 23, 19, 0
3, 23, 20, 0
3, 23, 21, 0
3, 23, 22, 0
3, 23, 23, 0
4, 0, 0, 14
4, 0, 1, 14
4, 0, 2, 14
4, 0, 3, 14
4, 0, 4, 14
4, 0, 5, 14
4, 0, 6, 14
4, 0, 7, 14
4, 0, 8, 14
4, 0, 9, 14
4, 0, 10, 14
4, 0, 11, 14
4, 0, 12, 14
4, 0, 13, 14
4, 0, 14, 14
4, 0, 15, 14
4, 0, 16, 14
4, 0, 17, 14
4, 0, 18, 14
4, 0, 19, 14
4, 0, 20, 14
4, 0, 21, 14
4, 0, 22, 14
4, 0, 23, 14
4, 1, 0, 14
4, 1, 1, 14
4, 1, 2, 14
4, 1, 3, 14
4, 1, 4, 14
4, 1, 5, 14
4, 1, 6, 19
4, 1, 7, 47
4, 1, 8, 52
4, 1, 9, 44
4, 1, 10, 37
4, 1, 11, 11
4, 1, 12, 14
4, 1, 13, 14
4, 1, 14, 14
4, 1, 15, 22
4, 1, 16, 27
4, 1, 17, 26
4, 1, 18, 24
4, 1, 19, 16
4, 1, 20, 13
4, 1, 21, 14
4, 1, 22, 14
4, 1, 23, 14
4, 2, 0, 14
4, 2, 1, 14
4, 2, 2, 14
4, 2, 3, 14
4, 2, 4, 14
4, 2, 5, 14
4, 2, 6, 31
4, 2, 7, 81
4, 2, 8, 89
4, 2, 9, 66
4, 2, 10, 32
4, 2, 11, 0
4, 2, 12, 14
4, 2, 13, 14
4, 2, 14, 14
4, 2, 15, 36
4, 2, 16, 65
4, 2, 17, 62
4, 2, 18, 51
4, 2, 19, 22
4, 2, 20, 8
4, 2, 21, 14
4, 2, 22, 14
4, 2, 23, 14
4, 3, 0, 14
4, 3, 1, 14
4, 3, 2, 14
4, 3, 3, 14
4, 3, 4, 14
4, 3, 5, 14
4, 3, 6, 51
4, 3, 7, 127
4, 3, 8, 114
4, 3, 9, 50
4, 3, 10, 0
4, 3, 11, 0
4, 3, 12, 14
4, 3, 13, 14
4, 3, 14, 14
4, 3, 15, 44
4, 3, 16, 90
4, 3, 17, 80
4, 3, 18, 47
4, 3, 19, 1
4, 3, 20, 0
4, 3, 21, 13
4, 3, 22, 14
4, 3, 23, 14
4, 4, 0, 14
4, 4, 1, 14
4, 4, 2, 14
4, 4, 3, 14
4, 4, 4, 14
4, 4, 5, 22
4, 4, 6, 81
4, 4, 7, 127
4, 4, 8, 58
4, 4, 9, 0
4, 4, 10, 0
4, 4, 11, 0
4, 4, 12, 14
4, 4, 13, 14
4, 4, 14, 14
4, 4, 15, 49
4, 4, 16, 104
4, 4, 17, 65
4, 4, 18, 7
4, 4, 19, 0
4, 4, 20, 0
4, 4, 21, 12
4, 4, 22, 14
4, 4, 23, 14
4, 5, 0, 14
4, 5, 1, 14
4, 5, 2, 14
4, 5, 3, 14
4, 5, 4, 19
4, 5, 5, 53
4, 5, 6, 116
4, 5, 7, 83
4, 5, 8, 0
4, 5, 9, 0
4, 5, 10, 0
4, 5, 11, 0
4, 5, 12, 14
4, 5, 13, 14
4, 5, 14, 14
4, 5, 15, 40
4, 5, 16, 88
4, 5, 17, 34
4, 5, 18, 0
4, 5, 19, 0
4, 5, 20, 0
4, 5, 21, 9
4, 5, 22, 14
4, 5, 23, 14
4, 6, 0, 14
4, 6, 1, 14
4, 6, 2, 14
4, 6, 3, 14
4, 6, 4, 37
4, 6, 5, 98
4, 6, 6, 126
4, 6, 7, 29
4, 6, 8, 0
4, 6, 9, 0
4, 6, 10, 0
4, 6, 11, 0
4, 6, 12, 14
4, 6, 13, 14
4, 6, 14, 16
4, 6, 15, 43
4, 6, 16, 78
4, 6, 17, 37
4, 6, 18, 0
4, 6, 19, 0
4, 6, 20, 0
4, 6, 21, 4
4, 6, 22, 14
4, 6, 23, 14
4, 7, 0, 14
4, 7, 1, 14
4, 7, 2, 14
4, 7, 3, 23
4, 7, 4, 72
4, 7, 5, 127
4, 7, 6, 106
4, 7, 7, 0
4, 7, 8, 0
4, 7, 9, 0
4, 7, 10, 0
4, 7, 11, 0
4, 7, 12, 14
4, 7, 13, 14
4, 7, 14, 31
4, 7, 15, 86
4, 7, 16, 97
4, 7, 17, 11
4, 7, 18, 0
4, 7, 19, 0
4, 7, 20, 0
4, 7, 21, 2
4, 7, 22, 14
4, 7, 23, 14
4, 8, 0, 14
4, 8, 1, 14
4, 8, 2, 14
4, 8, 3, 40
4, 8, 4, 113
4, 8, 5, 127
4, 8, 6, 4
4, 8, 7, 0
4, 8, 8, 0
4, 8, 9, 0
4, 8, 10, 0
4, 8, 11, 10
4, 8, 12, 14
4, 8, 13, 17
4, 8, 14, 58
4, 8, 15, 120
4, 8, 16, 77
4, 8, 17, 0
4, 8, 18, 0
4, 8, 19, 0
4, 8, 20, 0
4, 8, 21, 4
4, 8, 22, 14
4, 8, 23, 14
4, 9, 0, 14
4, 9, 1, 14
4, 9, 2, 15
4, 9, 3, 64
4, 9, 4, 127
4, 9, 5, 72
4, 9, 6, 0
4, 9, 7, 0
4, 9, 8, 0
4, 9, 9, 0
4, 9, 10, 0
4, 9, 11, 13
4, 9, 12, 14
4, 9, 13, 32
4, 9, 14, 99
4, 9, 15, 127
4, 9, 16, 23
